# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: wavelength, datatype: float64}
# - {name: bin_width, datatype: float64}
# - {name: lcdata, datatype: float64}
# - {name: lcerr, datatype: float64}
# - {name: transit, datatype: float64}
# - {name: polynom, datatype: float64}
# - {name: model, datatype: float64}
# - {name: residuals, datatype: float64}
# schema: astropy-2.0
time wavelength bin_width lcdata lcerr transit polynom model residuals
59770.64402024817 3.8625 0.019500000000000073 1.0120229009515274 0.006033010482944904 1.0 1.0071385898480971 1.0071385898480971 0.004884311103430239
59770.644036191596 3.8625 0.019500000000000073 1.0117741804152245 0.0060459218684368 1.0 1.0071385129855923 1.0071385129855923 0.004635667429632173
59770.64405213501 3.8625 0.019500000000000073 1.002295673985641 0.006026091649850232 1.0 1.0071384361231577 1.0071384361231577 -0.004842762137516665
59770.644068078436 3.8625 0.019500000000000073 1.0145237994354956 0.0060381620252584305 1.0 1.0071383592606529 1.0071383592606529 0.007385440174842772
59770.64408402186 3.8625 0.019500000000000073 1.0067690287238582 0.0060197316236102125 1.0 1.0071382823981831 1.0071382823981831 -0.00036925367432494305
59770.64409996527 3.8625 0.019500000000000073 1.006607994795902 0.006031872297753153 1.0 1.0071382055357483 1.0071382055357483 -0.0005302107398463818
59770.6441159087 3.8625 0.019500000000000073 1.002244608140174 0.006030935053466737 1.0 1.0071381286732435 1.0071381286732435 -0.004893520533069573
59770.644131852125 3.8625 0.019500000000000073 0.9988805169721009 0.006004389623597627 1.0 1.0071380518107387 1.0071380518107387 -0.008257534838637781
59770.64414779554 3.8625 0.019500000000000073 1.0171826441997691 0.0060502657634297005 1.0 1.007137974948304 1.007137974948304 0.010044669251465077
59770.64416373896 3.8625 0.019500000000000073 1.0034519289278385 0.006014343944959991 1.0 1.0071378980858343 1.0071378980858343 -0.0036859691579957943
59770.644179682386 3.8625 0.019500000000000073 1.0120103221609575 0.006048374778344001 1.0 1.0071378212233295 1.0071378212233295 0.004872500937628033
59770.6441956258 3.8625 0.019500000000000073 1.013379254114857 0.006043918550911462 1.0 1.0071377443608949 1.0071377443608949 0.006241509753962093
59770.644211569226 3.8625 0.019500000000000073 1.016750517448957 0.006050893243077708 1.0 1.00713766749839 1.00713766749839 0.009612849950566993
59770.64422751264 3.8625 0.019500000000000073 1.0181536723268314 0.006050110701233534 1.0 1.0071375906359554 1.0071375906359554 0.011016081690875978
59770.64424345607 3.8625 0.019500000000000073 1.009638744306374 0.006020856741918722 1.0 1.0071375137734506 1.0071375137734506 0.002501230532923282
59770.64425939949 3.8625 0.019500000000000073 1.0043170101748686 0.006027866511238601 1.0 1.0071374369109807 1.0071374369109807 -0.002820426736112047
59770.6442753429 3.8625 0.019500000000000073 1.0038393983389657 0.006967344356319515 1.0 1.007137360048546 1.007137360048546 -0.0032979617095802993
59770.64429128633 3.8625 0.019500000000000073 1.0096955611537697 0.006043389962304958 1.0 1.0071372831860412 1.0071372831860412 0.0025582779677284506
59770.64430722975 3.8625 0.019500000000000073 1.0084314401808239 0.006029071775626031 1.0 1.0071372063235715 1.0071372063235715 0.0012942338572523582
59770.64432317317 3.8625 0.019500000000000073 1.010176722254133 0.00603067202585532 1.0 1.0071371294611018 1.0071371294611018 0.0030395927930311206
59770.64433911659 3.8625 0.019500000000000073 1.0017467404083382 0.0060236534090488 1.0 1.007137052598632 1.007137052598632 -0.0053903121902938445
59770.644355060016 3.8625 0.019500000000000073 1.0124919335418536 0.00604266704908233 1.0 1.0071369757361273 1.0071369757361273 0.005354957805726368
59770.64437100343 3.8625 0.019500000000000073 1.0022973310317542 0.0060174395443876785 1.0 1.0071368988736926 1.0071368988736926 -0.004839567841938397
59770.64438694686 3.8625 0.019500000000000073 1.0212213327901676 0.006058398548853867 1.0 1.0071368220111878 1.0071368220111878 0.014084510778979764
59770.64440289028 3.8625 0.019500000000000073 1.006629505881049 0.006026285724729931 1.0 1.007136745148718 1.007136745148718 -0.0005072392676690463
59770.6444188337 3.8625 0.019500000000000073 1.002748741745831 0.006037037804951904 1.0 1.0071366682862481 1.0071366682862481 -0.004387926540417197
59770.64443477712 3.8625 0.019500000000000073 1.0113078219009954 0.006018794769248765 1.0 1.0071365914237784 1.0071365914237784 0.004171230477217014
59770.64445072054 3.8625 0.019500000000000073 1.0051942606149298 0.006011521576186944 1.0 1.0071365145613087 1.0071365145613087 -0.0019422539463789246
59770.64446666396 3.8625 0.019500000000000073 1.0063929948379855 0.00603706051396507 1.0 1.007136437698839 1.007136437698839 -0.0007434428608534827
59770.64448260738 3.8625 0.019500000000000073 1.0054338017872169 0.006027961381916101 1.0 1.0071363608363693 1.0071363608363693 -0.0017025590491523968
59770.6444985508 3.8625 0.019500000000000073 1.0152255945802708 0.006034533808916836 1.0 1.0071362839738995 1.0071362839738995 0.008089310606371303
59770.64451449422 3.8625 0.019500000000000073 1.002661055215604 0.006025826415034053 1.0 1.0071362071114298 1.0071362071114298 -0.004475151895825924
59770.64453043765 3.8625 0.019500000000000073 0.9949902577020918 0.006003080808871416 1.0 1.007136130248925 1.007136130248925 -0.012145872546833192
59770.64454638106 3.8625 0.019500000000000073 1.0107043409723342 0.006036489714543296 1.0 1.0071360533864904 1.0071360533864904 0.0035682875858438212
59770.64456232448 3.8625 0.019500000000000073 1.0067137741026324 0.006015428183475796 1.0 1.0071359765240206 1.0071359765240206 -0.00042220242138824027
59770.64457826791 3.8625 0.019500000000000073 1.0035212214215998 0.006014493058916153 1.0 1.0071358996615156 1.0071358996615156 -0.0036146782399157917
59770.64459421133 3.8625 0.019500000000000073 0.9960930472024092 0.005997862827872647 1.0 1.007135822799046 1.007135822799046 -0.01104277559663669
59770.64461015475 3.8625 0.019500000000000073 1.0117405922848592 0.006034353838892601 1.0 1.0071357459365762 1.0071357459365762 0.004604846348283065
59770.64462609817 3.8625 0.019500000000000073 0.9988553261386699 0.0060194646246998764 1.0 1.0071356690741065 1.0071356690741065 -0.008280342935436558
59770.64464204159 3.8625 0.019500000000000073 1.0100953888425501 0.006042173640178994 1.0 1.0071355922116367 1.0071355922116367 0.0029597966309133916
59770.64465798501 3.8625 0.019500000000000073 1.0085383705692792 0.006029532082582694 1.0 1.007135515349167 1.007135515349167 0.0014028552201121869
59770.64467392844 3.8625 0.019500000000000073 1.0082593098182666 0.005998045052125423 1.0 1.0071354384866622 1.0071354384866622 0.001123871331604409
59770.64468987185 3.8625 0.019500000000000073 1.00446343655415 0.006026243871088457 1.0 1.0071353616242276 1.0071353616242276 -0.0026719250700775188
59770.64470581528 3.8625 0.019500000000000073 1.001740795976317 0.006008630793004449 1.0 1.0071352847617228 1.0071352847617228 -0.0053944887854058265
59770.6447217587 3.8625 0.019500000000000073 1.0008071295448693 0.006013914018927863 1.0 1.007135207899253 1.007135207899253 -0.006328078354383759
59770.64473770211 3.8625 0.019500000000000073 1.0048326620026888 0.006028653468815828 1.0 1.0071351310368182 1.0071351310368182 -0.0023024690341293397
59770.64475364554 3.8625 0.019500000000000073 1.0001072874565173 0.006019591745075656 1.0 1.0071350541743134 1.0071350541743134 -0.007027766717796036
59770.64476958896 3.8625 0.019500000000000073 1.0021948801520135 0.006010895923200363 1.0 1.0071349773118436 1.0071349773118436 -0.004940097159830126
59770.64478553238 3.8625 0.019500000000000073 1.0020120873317973 0.006015460980065369 1.0 1.007134900449374 1.007134900449374 -0.0051228131175766745
59770.6448014758 3.8625 0.019500000000000073 1.0085220319853032 0.006030605091627049 1.0 1.0071348235869042 1.0071348235869042 0.0013872083983990091
59770.64481741922 3.8625 0.019500000000000073 0.9958447594995372 0.006005769055868627 1.0 1.0071347467244345 1.0071347467244345 -0.011289987224897269
59770.64483336264 3.8625 0.019500000000000073 1.0010306125851858 0.006019801422514771 1.0 1.0071346698619648 1.0071346698619648 -0.006104057276778985
59770.64484930607 3.8625 0.019500000000000073 1.009688711408154 0.006034171156753603 1.0 1.00713459299946 1.00713459299946 0.002554118408694128
59770.64486524948 3.8625 0.019500000000000073 1.0042532579151584 0.00603346149435147 1.0 1.0071345161370253 1.0071345161370253 -0.0028812582218669114
59770.64488119291 3.8625 0.019500000000000073 1.0115227829754536 0.006039756661757636 1.0 1.0071344392745205 1.0071344392745205 0.004388343700933106
59770.64489713633 3.8625 0.019500000000000073 1.0015110073632756 0.006028472949016274 1.0 1.0071343624120506 1.0071343624120506 -0.005623355048774981
59770.64491307974 3.8625 0.019500000000000073 1.018322715784702 0.006045440216194215 1.0 1.007134285549616 1.007134285549616 0.011188430235085978
59770.64492902317 3.8625 0.019500000000000073 1.0137167947995316 0.0060521980033341315 1.0 1.0071342086871111 1.0071342086871111 0.006582586112420463
59770.64494496659 3.8625 0.019500000000000073 1.005675114864448 0.00603422264259758 1.0 1.0071341318246414 1.0071341318246414 -0.001459016960193349
59770.64496091001 3.8625 0.019500000000000073 1.0093167899634907 0.006031003736828674 1.0 1.0071340549621717 1.0071340549621717 0.002182735001319047
59770.64497685343 3.8625 0.019500000000000073 1.0110125331046924 0.006025556944235957 1.0 1.007133978099702 1.007133978099702 0.0038785550049904582
59770.64499279686 3.8625 0.019500000000000073 1.0062782008429079 0.006014236737378832 1.0 1.0071339012371971 1.0071339012371971 -0.0008557003942892827
59770.64500874027 3.8625 0.019500000000000073 1.018428488280064 0.006045318177411566 1.0 1.0071338243747625 1.0071338243747625 0.011294663905301539
59770.64502468369 3.8625 0.019500000000000073 1.0093721365571324 0.006015230888306718 1.0 1.0071337475122928 1.0071337475122928 0.0022383890448396393
59770.64504062712 3.8625 0.019500000000000073 1.003703562968293 0.006023445888562159 1.0 1.007133670649788 1.007133670649788 -0.003430107681494876
59770.64505657054 3.8625 0.019500000000000073 1.0076912766176263 0.0060351747909918015 1.0 1.007133593787318 1.007133593787318 0.0005576828303082149
59770.64507251396 3.8625 0.019500000000000073 1.004108623494576 0.0060326736953158705 1.0 1.0071335169248483 1.0071335169248483 -0.0030248934302723463
59770.64508845737 3.8625 0.019500000000000073 1.0056962565369636 0.006028343699300165 1.0 1.0071334400624137 1.0071334400624137 -0.0014371835254500809
59770.6451044008 3.8625 0.019500000000000073 1.006985119400609 0.006040836962038172 1.0 1.0071333631999089 1.0071333631999089 -0.0001482437992998964
59770.64512034422 3.8625 0.019500000000000073 1.0135310442748837 0.00602450323561252 1.0 1.0071332863374391 1.0071332863374391 0.00639775793744457
59770.64513628764 3.8625 0.019500000000000073 1.0055186813421664 0.006023274789474656 1.0 1.0071332094749694 1.0071332094749694 -0.0016145281328030503
59770.64515223106 3.8625 0.019500000000000073 1.0085166560689556 0.006017247192312631 1.0 1.0071331326124997 1.0071331326124997 0.0013835234564558707
59770.64516817449 3.8625 0.019500000000000073 0.9979358070303332 0.006010411827177798 1.0 1.007133055749995 1.007133055749995 -0.009197248719661655
59770.6451841179 3.8625 0.019500000000000073 1.0142831869102031 0.006048881315301002 1.0 1.0071329788875603 1.0071329788875603 0.007150208022642879
59770.64520006132 3.8625 0.019500000000000073 0.9946149792390554 0.006002718295152569 1.0 1.0071329020250905 1.0071329020250905 -0.01251792278603514
59770.64521600475 3.8625 0.019500000000000073 0.9984620171737854 0.0059992257099112465 1.0 1.0071328251625855 1.0071328251625855 -0.008670807988800155
59770.64523194816 3.8625 0.019500000000000073 1.0121948053903878 0.006046026859894052 1.0 1.0071327483001509 1.0071327483001509 0.005062057090236882
59770.64524789159 3.8625 0.019500000000000073 1.0056964309428829 0.006023438998459946 1.0 1.007132671437646 1.007132671437646 -0.001436240494763208
59770.64526383501 3.8625 0.019500000000000073 1.0141402053294026 0.006044184681027337 1.0 1.0071325945751763 1.0071325945751763 0.00700761075422629
59770.64527977843 3.8625 0.019500000000000073 1.0046564380067475 0.006027767015643203 1.0 1.0071325177127066 1.0071325177127066 -0.002476079705959089
59770.64529572185 3.8625 0.019500000000000073 1.0011145627494442 0.0060186642244951525 1.0 1.007132440850237 1.007132440850237 -0.006017878100792684
59770.64531166527 3.8625 0.019500000000000073 1.0061002806315356 0.006024842257794631 1.0 1.0071323639877672 1.0071323639877672 -0.0010320833562316167
59770.64532760869 3.8625 0.019500000000000073 1.0012987350100346 0.0060326089127836794 1.0 1.0071322871252975 1.0071322871252975 -0.005833552115262819
59770.64534355212 3.8625 0.019500000000000073 1.0069593144639077 0.006020650875705814 1.0 1.0071322102627926 1.0071322102627926 -0.0001728957988849089
59770.64535949553 3.8625 0.019500000000000073 1.0073387232401383 0.006040010254674008 1.0 1.007132133400358 1.007132133400358 0.00020658983978028012
59770.64537543895 3.8625 0.019500000000000073 1.0110494068477054 0.006029975867647719 1.0 1.007132056537888 1.007132056537888 0.003917350309817325
59770.64539138238 3.8625 0.019500000000000073 1.0190126119481937 0.006048537923977926 1.0 1.0071319796753833 1.0071319796753833 0.011880632272810443
59770.64540732579 3.8625 0.019500000000000073 1.0076032015088874 0.00603031945205745 1.0 1.0071319028129486 1.0071319028129486 0.00047129869593875995
59770.64542326922 3.8625 0.019500000000000073 1.0182758671715397 0.0060441815797894986 1.0 1.0071318259504438 1.0071318259504438 0.011144041221095913
59770.64543921264 3.8625 0.019500000000000073 1.0042800228388054 0.006011263884805612 1.0 1.007131749087974 1.007131749087974 -0.00285172624916874
59770.64545515606 3.8625 0.019500000000000073 1.005562189685429 0.006022628067448374 1.0 1.0071316722255044 1.0071316722255044 -0.0015694825400753842
59770.64547109948 3.8625 0.019500000000000073 1.0039424010669338 0.0060257272668170665 1.0 1.0071315953630346 1.0071315953630346 -0.0031891942961008724
59770.6454870429 3.8625 0.019500000000000073 1.015213923443167 0.0060339034815601504 1.0 1.007131518500565 1.007131518500565 0.00808240494260204
59770.64550298632 3.8625 0.019500000000000073 1.0054813720969789 0.0060256644713701495 1.0 1.0071314416380952 1.0071314416380952 -0.0016500695411163502
59770.64551892975 3.8625 0.019500000000000073 1.0076135269301767 0.00603779466349467 1.0 1.0071313647755904 1.0071313647755904 0.0004821621545862964
59770.64553487317 3.8625 0.019500000000000073 1.015878411548982 0.00604493126810271 1.0 1.0071312879131205 1.0071312879131205 0.008747123635861609
59770.64555081658 3.8625 0.019500000000000073 1.0063067126931866 0.0060241690514091905 1.0 1.0071312110506858 1.0071312110506858 -0.0008244983574992037
59770.64556676001 3.8625 0.019500000000000073 0.9988317912695958 0.006012825583679082 1.0 1.007131134188181 1.007131134188181 -0.00829934291858525
59770.64558270343 3.8625 0.019500000000000073 1.0076901063099524 0.006018065932345638 1.0 1.0071310573257113 1.0071310573257113 0.000559048984241084
59770.64559864685 3.8625 0.019500000000000073 1.004674968218503 0.006042156589844572 1.0 1.0071309804632416 1.0071309804632416 -0.00245601224473857
59770.64561459027 3.8625 0.019500000000000073 1.0113161637633297 0.006041524539781979 1.0 1.0071309036007718 1.0071309036007718 0.0041852601625578245
59770.64563053369 3.8625 0.019500000000000073 1.0047120526511801 0.006019388834214377 1.0 1.0071308267383021 1.0071308267383021 -0.0024187740871219887
59770.64564647711 3.8625 0.019500000000000073 1.0061494944391798 0.006033331399324041 1.0 1.0071307498758324 1.0071307498758324 -0.0009812554366526172
59770.64566242053 3.8625 0.019500000000000073 1.0114316583775562 0.006036006062597426 1.0 1.0071306730133627 1.0071306730133627 0.004300985364193544
59770.64567836395 3.8625 0.019500000000000073 1.0075377930938854 0.006026767795419718 1.0 1.007130596150893 1.007130596150893 0.00040719694299240494
59770.64569430737 3.8625 0.019500000000000073 1.0083443856738266 0.0060319574647483215 1.0 1.007130519288423 1.007130519288423 0.0012138663854035503
59770.6457102508 3.8625 0.019500000000000073 1.006493477521062 0.006030810897295686 1.0 1.0071304424259182 1.0071304424259182 -0.0006369649048560966
59770.64572619421 3.8625 0.019500000000000073 1.012671750737277 0.006032754442252808 1.0 1.0071303655634836 1.0071303655634836 0.005541385173793545
59770.64574213764 3.8625 0.019500000000000073 1.0211610554958803 0.006058969773208879 1.0 1.0071302887009788 1.0071302887009788 0.014030766794901561
59770.64575808106 3.8625 0.019500000000000073 0.9985404763443874 0.006009342868577137 1.0 1.007130211838509 1.007130211838509 -0.008589735494121675
59770.64577402447 3.8625 0.019500000000000073 1.015803340495858 0.006031458446439267 1.0 1.0071301349760744 1.0071301349760744 0.008673205519783567
59770.6457899679 3.8625 0.019500000000000073 1.00279800974041 0.0060213819931189015 1.0 1.0071300581135696 1.0071300581135696 -0.004332048373159703
59770.64580591133 3.8625 0.019500000000000073 1.0031134125924173 0.006006169948014735 1.0 1.0071299812510648 1.0071299812510648 -0.0040165686586475235
59770.64582185474 3.8625 0.019500000000000073 1.0084230444987943 0.006022632944873732 1.0 1.0071299043886301 1.0071299043886301 0.001293140110164126
59770.64583779816 3.8625 0.019500000000000073 1.0092629033951768 0.0060526747907002415 1.0 1.0071298275261604 1.0071298275261604 0.002133075869016343
59770.64585374159 3.8625 0.019500000000000073 1.004165433429405 0.006012784596725592 1.0 1.0071297506636554 1.0071297506636554 -0.002964317234250391
59770.645869685 3.8625 0.019500000000000073 1.000681040562062 0.00602000963978091 1.0 1.0071296738012208 1.0071296738012208 -0.006448633239158674
59770.64588562843 3.8625 0.019500000000000073 1.0060123767240448 0.006028456246970159 1.0 1.007129596938716 1.007129596938716 -0.0011172202146711996
59770.64590157184 3.8625 0.019500000000000073 1.010657809922778 0.00603694275406976 1.0 1.0071295200762813 1.0071295200762813 0.0035282898464967793
59770.64591751527 3.8625 0.019500000000000073 1.0103111655537362 0.006037694867348236 1.0 1.0071294432137765 1.0071294432137765 0.003181722339959725
59770.64593345869 3.8625 0.019500000000000073 1.0158167140068437 0.006044996234083813 1.0 1.0071293663513068 1.0071293663513068 0.008687347655536914
59770.645949402104 3.8625 0.019500000000000073 1.0057437979842414 0.006032343683674695 1.0 1.0071292894888721 1.0071292894888721 -0.0013854915046307426
59770.64596534553 3.8625 0.019500000000000073 1.004231901272308 0.006013534112890624 1.0 1.0071292126263673 1.0071292126263673 -0.002897311354059351
59770.64598128896 3.8625 0.019500000000000073 1.0060194249711676 0.006031024859191403 1.0 1.0071291357638625 1.0071291357638625 -0.0011097107926949512
59770.64599723237 3.8625 0.019500000000000073 1.0150893016737448 0.00603038996966533 1.0 1.007129058901428 1.007129058901428 0.007960242772316883
59770.64601317579 3.8625 0.019500000000000073 1.0016608918810683 0.0060243615951703945 1.0 1.007128982038958 1.007128982038958 -0.005468090157889627
59770.64602911922 3.8625 0.019500000000000073 1.0075315640189535 0.006032660428986606 1.0 1.0071289051764531 1.0071289051764531 0.00040265884250034745
59770.64604506263 3.8625 0.019500000000000073 1.0109623411279933 0.006048394728513837 1.0 1.0071288283140185 1.0071288283140185 0.0038335128139748154
59770.64606100606 3.8625 0.019500000000000073 1.0124733027053912 0.006031725288746498 1.0 1.0071287514515137 1.0071287514515137 0.00534455125387745
59770.64607694948 3.8625 0.019500000000000073 0.9924815340746955 0.005990134047378016 1.0 1.007128674589044 1.007128674589044 -0.014647140514348456
59770.6460928929 3.8625 0.019500000000000073 1.0031845981150516 0.006018308990749019 1.0 1.0071285977265743 1.0071285977265743 -0.003943999611522697
59770.64610883632 3.8625 0.019500000000000073 1.0042439284018896 0.006038449799948436 1.0 1.0071285208641045 1.0071285208641045 -0.002884592462214952
59770.64612477974 3.8625 0.019500000000000073 1.0031763534329017 0.006031410937122706 1.0 1.0071284440016348 1.0071284440016348 -0.003952090568733135
59770.64614072316 3.8625 0.019500000000000073 0.9994122183236975 0.006012604328820333 1.0 1.007128367139165 1.007128367139165 -0.007716148815467561
59770.64615666658 3.8625 0.019500000000000073 1.0017697133646566 0.006015177207676002 1.0 1.0071282902766954 1.0071282902766954 -0.005358576912038782
59770.64617261 3.8625 0.019500000000000073 1.004319537746051 0.006012666343969256 1.0 1.0071282134142254 1.0071282134142254 -0.002808675668174443
59770.64618855342 3.8625 0.019500000000000073 1.0048406446994247 0.006031418102214564 1.0 1.0071281365517557 1.0071281365517557 -0.002287491852331014
59770.64620449685 3.8625 0.019500000000000073 1.0090740672124554 0.006021444302407296 1.0 1.007128059689251 1.007128059689251 0.001946007523204507
59770.64622044026 3.8625 0.019500000000000073 1.0012176523777072 0.00601749182665239 1.0 1.0071279828268163 1.0071279828268163 -0.005910330449109047
59770.64623638368 3.8625 0.019500000000000073 0.9975832579742813 0.006017802712558512 1.0 1.0071279059643465 1.0071279059643465 -0.00954464799006527
59770.64625232711 3.8625 0.019500000000000073 1.008106672156672 0.006018605451591196 1.0 1.0071278291018417 1.0071278291018417 0.000978843054830314
59770.64626827053 3.8625 0.019500000000000073 1.0091687742212037 0.0060361877293763746 1.0 1.007127752239372 1.007127752239372 0.0020410219818316477
59770.64628421395 3.8625 0.019500000000000073 0.9938851064668315 0.006015065821047091 1.0 1.0071276753769023 1.0071276753769023 -0.013242568910070807
